Date,Channel,Source,Campaign,Ad Set,Spend,Impressions,Clicks,Conversions,Video Views
2023-04-07,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,64397.87,160,17,2,0
2023-04-07,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,112709.09,280,29,3,0
2023-04-07,Paid_Search,Bing_Ads,Profound intangible policy,04-01,44239.76,103,11,1,0
2023-04-07,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,18691.26,46,5,0,0
2023-04-07,Paid_Search,Bing_Ads,Automated uniform software,06-01,174485.89,426,45,4,0
2023-04-07,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,90769.65,227,24,2,0
2023-04-07,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,83774.65,208,22,2,0
2023-04-14,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,18641.03,46,5,0,0
2023-04-14,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,49014.25,120,13,1,0
2023-04-14,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,85025.85,211,23,2,0
2023-04-14,Paid_Search,Bing_Ads,Profound intangible policy,04-01,34257.77,84,9,1,0
2023-04-14,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,14100.04,34,4,0,0
2023-04-14,Paid_Search,Bing_Ads,Automated uniform software,06-01,136788.69,332,35,3,0
2023-04-14,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,69324.38,176,18,2,0
2023-04-14,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,64306.74,156,16,2,0
2023-04-21,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,12694.75,30,3,0,0
2023-04-21,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,34431.32,84,9,1,0
2023-04-21,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,61600.0,154,16,2,0
2023-04-21,Paid_Search,Bing_Ads,Profound intangible policy,04-01,24167.81,61,6,1,0
2023-04-21,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,9746.45,23,2,0,0
2023-04-21,Paid_Search,Bing_Ads,Automated uniform software,06-01,94694.93,231,24,2,0
2023-04-21,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,48995.16,119,12,1,0
2023-04-21,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,45345.91,113,12,1,0
2023-04-28,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,18671.51,45,5,0,0
2023-04-28,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,50265.19,123,13,1,0
2023-04-28,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,86662.37,214,22,2,0
2023-04-28,Paid_Search,Bing_Ads,Profound intangible policy,04-01,34539.14,84,9,1,0
2023-04-28,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,13976.31,37,4,0,0
2023-04-28,Paid_Search,Bing_Ads,Automated uniform software,06-01,136286.09,334,34,3,0
2023-04-28,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,69665.83,175,18,2,0
2023-04-28,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,62883.57,146,15,2,0
2023-05-05,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,17337.82,43,5,0,0
2023-05-05,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,46053.03,110,12,1,0
2023-05-05,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,80901.26,196,21,2,0
2023-05-05,Paid_Search,Bing_Ads,Profound intangible policy,04-01,32669.88,81,8,1,0
2023-05-05,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,13662.84,34,3,0,0
2023-05-05,Paid_Search,Bing_Ads,Automated uniform software,06-01,126028.93,306,32,3,0
2023-05-05,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,65451.96,167,18,2,0
2023-05-05,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,60513.24,148,16,2,0
2023-05-12,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,13349.31,32,3,0,0
2023-05-12,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,36610.33,89,9,1,0
2023-05-12,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,63974.7,153,16,2,0
2023-05-12,Paid_Search,Bing_Ads,Profound intangible policy,04-01,24530.25,60,6,1,0
2023-05-12,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,10502.76,26,3,0,0
2023-05-12,Paid_Search,Bing_Ads,Automated uniform software,06-01,98642.56,250,26,3,0
2023-05-12,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,50944.71,129,13,1,0
2023-05-12,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,46696.64,116,12,1,0
2023-05-19,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,9429.22,22,2,0,0
2023-05-19,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,25494.58,63,7,1,0
2023-05-19,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,43856.24,107,11,1,0
2023-05-19,Paid_Search,Bing_Ads,Profound intangible policy,04-01,17344.69,43,5,0,0
2023-05-19,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,7208.93,19,2,0,0
2023-05-19,Paid_Search,Bing_Ads,Automated uniform software,06-01,68551.39,177,19,2,0
2023-05-19,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,35053.92,86,9,1,0
2023-05-19,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,32262.23,78,8,1,0
2023-05-26,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-01,13230.21,32,3,0,0
2023-05-26,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-01,36606.27,92,10,1,0
2023-05-26,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-01,63651.26,155,16,2,0
2023-05-26,Paid_Search,Bing_Ads,Profound intangible policy,04-01,24830.47,60,6,1,0
2023-05-26,Paid_Search,Bing_Ads,Centralized modular throughput,05-01,10145.47,25,3,0,0
2023-05-26,Paid_Search,Bing_Ads,Automated uniform software,06-01,96899.77,241,25,2,0
2023-05-26,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-01,49893.5,124,13,1,0
2023-05-26,Paid_Search,Bing_Ads,Networked value-added time-frame,08-01,47075.09,114,12,1,0
2023-06-02,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,27695.31,69,7,1,0
2023-06-02,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,74829.06,177,19,2,0
2023-06-02,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,132170.07,333,35,4,0
2023-06-02,Paid_Search,Bing_Ads,Profound intangible policy,04-02,52756.74,132,14,1,0
2023-06-02,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,21647.76,52,5,1,0
2023-06-02,Paid_Search,Bing_Ads,Automated uniform software,06-02,208053.81,538,57,5,0
2023-06-02,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,105900.35,256,27,3,0
2023-06-02,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,98163.67,240,25,2,0
2023-06-09,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,21655.47,53,6,1,0
2023-06-09,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,58162.67,144,15,1,0
2023-06-09,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,100874.49,248,26,3,0
2023-06-09,Paid_Search,Bing_Ads,Profound intangible policy,04-02,40073.27,100,11,1,0
2023-06-09,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,16761.46,41,4,0,0
2023-06-09,Paid_Search,Bing_Ads,Automated uniform software,06-02,160362.06,388,41,4,0
2023-06-09,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,82499.03,199,21,2,0
2023-06-09,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,74864.61,186,20,2,0
2023-06-16,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,15144.47,37,4,0,0
2023-06-16,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,40110.6,99,10,1,0
2023-06-16,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,71995.16,174,18,2,0
2023-06-16,Paid_Search,Bing_Ads,Profound intangible policy,04-02,28349.23,67,7,1,0
2023-06-16,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,11711.67,29,3,0,0
2023-06-16,Paid_Search,Bing_Ads,Automated uniform software,06-02,112424.47,282,29,3,0
2023-06-16,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,58020.66,144,15,1,0
2023-06-16,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,52098.44,126,13,1,0
2023-06-23,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,21815.66,58,6,1,0
2023-06-23,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,57811.33,139,15,2,0
2023-06-23,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,100331.43,247,26,3,0
2023-06-23,Paid_Search,Bing_Ads,Profound intangible policy,04-02,39954.95,101,11,1,0
2023-06-23,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,16755.83,41,4,0,0
2023-06-23,Paid_Search,Bing_Ads,Automated uniform software,06-02,162137.63,400,42,4,0
2023-06-23,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,83894.39,195,20,2,0
2023-06-23,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,76412.55,184,20,2,0
2023-06-30,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,28115.09,72,8,1,0
2023-06-30,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,74939.83,182,19,2,0
2023-06-30,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,134169.31,325,34,3,0
2023-06-30,Paid_Search,Bing_Ads,Profound intangible policy,04-02,53139.03,128,13,1,0
2023-06-30,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,21682.56,52,6,1,0
2023-06-30,Paid_Search,Bing_Ads,Automated uniform software,06-02,205220.35,505,53,5,0
2023-06-30,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,106886.09,271,28,3,0
2023-06-30,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,97423.23,241,25,2,0
2023-07-07,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,18430.77,45,5,0,0
2023-07-07,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,50045.02,125,13,1,0
2023-07-07,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,87304.28,210,22,2,0
2023-07-07,Paid_Search,Bing_Ads,Profound intangible policy,04-02,34654.75,90,9,1,0
2023-07-07,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,14109.86,35,4,0,0
2023-07-07,Paid_Search,Bing_Ads,Automated uniform software,06-02,133483.58,338,36,3,0
2023-07-07,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,70496.15,173,18,2,0
2023-07-07,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,63414.48,151,16,2,0
2023-07-14,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,12836.81,30,3,0,0
2023-07-14,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,34871.95,87,9,1,0
2023-07-14,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,61813.45,159,17,2,0
2023-07-14,Paid_Search,Bing_Ads,Profound intangible policy,04-02,23416.66,55,6,1,0
2023-07-14,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,9850.51,25,3,0,0
2023-07-14,Paid_Search,Bing_Ads,Automated uniform software,06-02,93559.92,228,24,2,0
2023-07-14,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,49416.8,124,13,1,0
2023-07-14,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,44614.67,110,11,1,0
2023-07-21,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,18641.26,46,5,0,0
2023-07-21,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,50188.03,124,13,1,0
2023-07-21,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,86752.07,214,23,2,0
2023-07-21,Paid_Search,Bing_Ads,Profound intangible policy,04-02,33597.18,80,8,1,0
2023-07-21,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,14089.77,36,4,0,0
2023-07-21,Paid_Search,Bing_Ads,Automated uniform software,06-02,134624.89,333,35,3,0
2023-07-21,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,69431.54,166,17,2,0
2023-07-21,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,64147.7,158,17,2,0
2023-07-28,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,23391.09,58,6,1,0
2023-07-28,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,64552.02,162,17,2,0
2023-07-28,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,111502.47,281,29,3,0
2023-07-28,Paid_Search,Bing_Ads,Profound intangible policy,04-02,43858.15,111,12,1,0
2023-07-28,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,18203.98,45,5,0,0
2023-07-28,Paid_Search,Bing_Ads,Automated uniform software,06-02,172864.65,426,44,4,0
2023-07-28,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,92633.01,233,25,2,0
2023-07-28,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,81991.92,211,22,2,0
2023-08-04,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,13306.39,32,3,0,0
2023-08-04,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,35689.22,88,9,1,0
2023-08-04,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,62509.62,159,17,2,0
2023-08-04,Paid_Search,Bing_Ads,Profound intangible policy,04-02,24579.02,59,6,1,0
2023-08-04,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,10165.87,25,3,0,0
2023-08-04,Paid_Search,Bing_Ads,Automated uniform software,06-02,97489.86,236,25,2,0
2023-08-04,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,49964.0,122,13,1,0
2023-08-04,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,46057.31,116,12,1,0
2023-08-11,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,9153.68,23,2,0,0
2023-08-11,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,25603.29,64,7,1,0
2023-08-11,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,43673.91,109,12,1,0
2023-08-11,Paid_Search,Bing_Ads,Profound intangible policy,04-02,17367.65,45,5,0,0
2023-08-11,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,7112.19,17,2,0,0
2023-08-11,Paid_Search,Bing_Ads,Automated uniform software,06-02,69435.25,169,18,2,0
2023-08-11,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,35614.88,90,9,1,0
2023-08-11,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,33067.29,83,9,1,0
2023-08-18,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,13284.28,32,3,0,0
2023-08-18,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,36607.18,89,9,1,0
2023-08-18,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,63901.89,152,16,2,0
2023-08-18,Paid_Search,Bing_Ads,Profound intangible policy,04-02,25239.12,61,6,1,0
2023-08-18,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,10317.16,26,3,0,0
2023-08-18,Paid_Search,Bing_Ads,Automated uniform software,06-02,96912.75,245,26,2,0
2023-08-18,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,51344.39,118,12,1,0
2023-08-18,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,46919.96,114,12,1,0
2023-08-25,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-02,17234.82,43,4,0,0
2023-08-25,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-02,45980.42,113,12,1,0
2023-08-25,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-02,82499.0,205,21,2,0
2023-08-25,Paid_Search,Bing_Ads,Profound intangible policy,04-02,32469.25,81,9,1,0
2023-08-25,Paid_Search,Bing_Ads,Centralized modular throughput,05-02,13354.44,32,3,0,0
2023-08-25,Paid_Search,Bing_Ads,Automated uniform software,06-02,128490.83,311,33,3,0
2023-08-25,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-02,66406.33,158,16,2,0
2023-08-25,Paid_Search,Bing_Ads,Networked value-added time-frame,08-02,60121.69,149,16,1,0
2023-09-01,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,21625.0,53,6,1,0
2023-09-01,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,58644.73,148,16,1,0
2023-09-01,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,101488.55,250,27,3,0
2023-09-01,Paid_Search,Bing_Ads,Profound intangible policy,04-03,40731.24,100,11,1,0
2023-09-01,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,16942.47,42,4,0,0
2023-09-01,Paid_Search,Bing_Ads,Automated uniform software,06-03,160806.93,385,40,4,0
2023-09-01,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,82205.95,201,21,2,0
2023-09-01,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,75549.4,188,20,2,0
2023-09-08,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,15257.59,38,4,0,0
2023-09-08,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,41380.12,103,11,1,0
2023-09-08,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,70451.56,172,18,2,0
2023-09-08,Paid_Search,Bing_Ads,Profound intangible policy,04-03,28075.23,69,7,1,0
2023-09-08,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,11609.66,30,3,0,0
2023-09-08,Paid_Search,Bing_Ads,Automated uniform software,06-03,112893.46,282,29,3,0
2023-09-08,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,57942.99,148,16,2,0
2023-09-08,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,52398.06,131,14,1,0
2023-09-15,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,22030.14,53,6,1,0
2023-09-15,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,58719.97,149,16,2,0
2023-09-15,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,104091.37,257,27,3,0
2023-09-15,Paid_Search,Bing_Ads,Profound intangible policy,04-03,40688.08,102,11,1,0
2023-09-15,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,16633.43,41,4,0,0
2023-09-15,Paid_Search,Bing_Ads,Automated uniform software,06-03,161921.05,406,43,4,0
2023-09-15,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,83254.41,196,20,2,0
2023-09-15,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,74802.76,186,20,2,0
2023-09-22,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,28607.4,71,7,1,0
2023-09-22,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,76087.76,188,19,2,0
2023-09-22,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,134835.23,332,35,3,0
2023-09-22,Paid_Search,Bing_Ads,Profound intangible policy,04-03,52800.47,127,13,1,0
2023-09-22,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,21955.09,54,6,1,0
2023-09-22,Paid_Search,Bing_Ads,Automated uniform software,06-03,208865.62,517,54,5,0
2023-09-22,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,109304.47,273,29,3,0
2023-09-22,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,99189.63,240,25,2,0
2023-09-29,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,22036.05,54,6,1,0
2023-09-29,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,58837.41,143,15,2,0
2023-09-29,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,101394.01,245,26,3,0
2023-09-29,Paid_Search,Bing_Ads,Profound intangible policy,04-03,40006.4,100,11,1,0
2023-09-29,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,16912.91,41,4,0,0
2023-09-29,Paid_Search,Bing_Ads,Automated uniform software,06-03,161521.67,406,42,4,0
2023-09-29,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,83711.22,203,21,2,0
2023-09-29,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,74628.26,185,20,2,0
2023-10-06,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,12670.51,31,3,0,0
2023-10-06,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,35224.45,85,9,1,0
2023-10-06,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,59695.37,144,15,1,0
2023-10-06,Paid_Search,Bing_Ads,Profound intangible policy,04-03,23663.72,58,6,1,0
2023-10-06,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,10033.85,24,3,0,0
2023-10-06,Paid_Search,Bing_Ads,Automated uniform software,06-03,94587.47,233,25,2,0
2023-10-06,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,48278.66,116,12,1,0
2023-10-06,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,44039.92,111,12,1,0
2023-10-13,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,18425.99,44,5,0,0
2023-10-13,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,50166.88,125,13,1,0
2023-10-13,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,87348.41,214,23,2,0
2023-10-13,Paid_Search,Bing_Ads,Profound intangible policy,04-03,34227.91,84,9,1,0
2023-10-13,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,14335.3,36,4,0,0
2023-10-13,Paid_Search,Bing_Ads,Automated uniform software,06-03,135832.46,331,35,4,0
2023-10-13,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,68748.7,169,18,2,0
2023-10-13,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,64737.17,156,16,2,0
2023-10-20,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,23983.99,61,6,1,0
2023-10-20,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,64255.61,154,16,2,0
2023-10-20,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,112679.42,281,29,3,0
2023-10-20,Paid_Search,Bing_Ads,Profound intangible policy,04-03,44733.42,111,12,1,0
2023-10-20,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,18622.63,49,5,1,0
2023-10-20,Paid_Search,Bing_Ads,Automated uniform software,06-03,175534.35,424,45,5,0
2023-10-20,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,92179.27,231,24,2,0
2023-10-20,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,83845.44,203,21,2,0
2023-10-27,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,18608.22,45,5,0,0
2023-10-27,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,49515.26,119,12,1,0
2023-10-27,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,86743.85,215,23,2,0
2023-10-27,Paid_Search,Bing_Ads,Profound intangible policy,04-03,34388.87,85,9,1,0
2023-10-27,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,14040.63,34,4,0,0
2023-10-27,Paid_Search,Bing_Ads,Automated uniform software,06-03,135730.41,327,34,3,0
2023-10-27,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,71169.67,180,19,2,0
2023-10-27,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,64784.66,162,17,2,0
2023-11-03,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,9271.24,23,2,0,0
2023-11-03,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,25141.76,63,7,1,0
2023-11-03,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,44087.21,110,12,1,0
2023-11-03,Paid_Search,Bing_Ads,Profound intangible policy,04-03,17252.15,41,4,0,0
2023-11-03,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,7295.65,18,2,0,0
2023-11-03,Paid_Search,Bing_Ads,Automated uniform software,06-03,68668.68,160,17,2,0
2023-11-03,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,35858.62,88,9,1,0
2023-11-03,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,33069.06,82,9,1,0
2023-11-10,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,13170.55,32,3,0,0
2023-11-10,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,35830.02,88,9,1,0
2023-11-10,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,62009.88,152,16,1,0
2023-11-10,Paid_Search,Bing_Ads,Profound intangible policy,04-03,24686.49,64,7,1,0
2023-11-10,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,10172.27,25,3,0,0
2023-11-10,Paid_Search,Bing_Ads,Automated uniform software,06-03,97860.95,238,25,3,0
2023-11-10,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,50387.38,125,13,1,0
2023-11-10,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,47210.8,114,12,1,0
2023-11-17,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,17572.82,44,5,0,0
2023-11-17,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,47606.1,116,12,1,0
2023-11-17,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,81132.74,198,21,2,0
2023-11-17,Paid_Search,Bing_Ads,Profound intangible policy,04-03,31864.18,77,8,1,0
2023-11-17,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,13684.85,34,4,0,0
2023-11-17,Paid_Search,Bing_Ads,Automated uniform software,06-03,127805.91,322,34,3,0
2023-11-17,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,65017.25,159,17,2,0
2023-11-17,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,60018.71,151,16,2,0
2023-11-24,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-03,13201.09,33,4,0,0
2023-11-24,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-03,36182.0,87,9,1,0
2023-11-24,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-03,61909.01,151,16,1,0
2023-11-24,Paid_Search,Bing_Ads,Profound intangible policy,04-03,24667.06,62,7,1,0
2023-11-24,Paid_Search,Bing_Ads,Centralized modular throughput,05-03,10173.38,24,3,0,0
2023-11-24,Paid_Search,Bing_Ads,Automated uniform software,06-03,99399.3,254,27,3,0
2023-11-24,Paid_Search,Bing_Ads,Cross-platform static hierarchy,07-03,51179.37,128,13,1,0
2023-11-24,Paid_Search,Bing_Ads,Networked value-added time-frame,08-03,45708.64,109,11,1,0
2023-12-01,Paid_Search,Bing_Ads,Business-focused zero tolerance architecture,01-04,14909.6,35,4,0,0
2023-12-01,Paid_Search,Bing_Ads,Persistent 24/7 attitude,02-04,40626.38,100,10,1,0
2023-12-01,Paid_Search,Bing_Ads,Integrated dedicated contingency,03-04,72075.72,175,18,2,0
2023-12-01,Paid_Search,Bing_Ads,Profound intangible policy,04-04,28420.65,70,7,1,0
2023-12-01,Paid_Search,Bing_Ads,Centralized modular throughput,05-04,11761.42,29,3,0,0
2023-12-01,Paid_Search,Bing_Ads,Automated uniform software,06-04,109522.86,273,29,3,0
