Date,Channel,Source,Campaign,Ad Set,Spend,Impressions,Clicks,Conversions,Video Views
2023-05-26,Paid_Social,LinkedIn,Automated uniform software,06-01,2028.45,5,1,0,5
2023-05-26,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-01,37116.62,92,10,1,95
2023-05-26,Paid_Social,LinkedIn,Networked value-added time-frame,08-01,36837.21,95,10,1,101
2023-06-02,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,216394.19,526,55,5,545
2023-06-02,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,143550.02,342,36,3,361
2023-06-02,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,88757.09,221,23,2,233
2023-06-02,Paid_Social,LinkedIn,Profound intangible policy,04-02,9122.79,22,2,0,23
2023-06-02,Paid_Social,LinkedIn,Centralized modular throughput,05-02,61048.92,147,15,2,151
2023-06-02,Paid_Social,LinkedIn,Automated uniform software,06-02,4655.36,12,1,0,13
2023-06-02,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,86929.17,217,23,2,229
2023-06-02,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,84156.78,208,22,2,222
2023-06-09,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,121325.22,310,33,3,330
2023-06-09,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,81391.57,204,21,2,212
2023-06-09,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,48970.7,123,13,1,127
2023-06-09,Paid_Social,LinkedIn,Profound intangible policy,04-02,5125.84,13,1,0,13
2023-06-09,Paid_Social,LinkedIn,Centralized modular throughput,05-02,34794.67,86,9,1,91
2023-06-09,Paid_Social,LinkedIn,Automated uniform software,06-02,2695.81,7,1,0,7
2023-06-09,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,50074.69,118,12,1,123
2023-06-09,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,49167.72,121,13,1,126
2023-06-16,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,219669.2,545,58,6,568
2023-06-16,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,147592.75,374,39,4,396
2023-06-16,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,90983.97,226,23,2,238
2023-06-16,Paid_Social,LinkedIn,Profound intangible policy,04-02,9594.64,23,2,0,24
2023-06-16,Paid_Social,LinkedIn,Centralized modular throughput,05-02,64296.58,151,16,2,157
2023-06-16,Paid_Social,LinkedIn,Automated uniform software,06-02,5019.32,12,1,0,13
2023-06-16,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,91098.27,227,24,2,242
2023-06-16,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,89649.53,225,23,2,234
2023-06-23,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,220368.64,555,58,6,579
2023-06-23,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,146514.39,358,37,4,370
2023-06-23,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,93290.54,234,25,2,249
2023-06-23,Paid_Social,LinkedIn,Profound intangible policy,04-02,9309.9,22,2,0,23
2023-06-23,Paid_Social,LinkedIn,Centralized modular throughput,05-02,64549.17,152,16,2,162
2023-06-23,Paid_Social,LinkedIn,Automated uniform software,06-02,4928.21,12,1,0,13
2023-06-23,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,89255.63,220,23,2,233
2023-06-23,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,89485.73,223,23,2,236
2023-06-30,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,212636.89,524,55,5,555
2023-06-30,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,138138.03,323,34,3,334
2023-06-30,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,88465.08,214,23,2,228
2023-06-30,Paid_Social,LinkedIn,Profound intangible policy,04-02,8942.74,23,2,0,24
2023-06-30,Paid_Social,LinkedIn,Centralized modular throughput,05-02,63033.46,155,16,2,165
2023-06-30,Paid_Social,LinkedIn,Automated uniform software,06-02,4641.5,12,1,0,12
2023-06-30,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,85545.73,211,22,2,225
2023-06-30,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,86915.73,214,22,2,224
2023-07-07,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,153940.27,392,41,4,413
2023-07-07,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,102140.05,257,27,3,274
2023-07-07,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,61426.6,151,16,2,158
2023-07-07,Paid_Social,LinkedIn,Profound intangible policy,04-02,6463.64,16,2,0,16
2023-07-07,Paid_Social,LinkedIn,Centralized modular throughput,05-02,45255.48,110,12,1,116
2023-07-07,Paid_Social,LinkedIn,Automated uniform software,06-02,3355.24,8,1,0,8
2023-07-07,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,62179.42,150,16,2,159
2023-07-07,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,60267.6,151,16,1,158
2023-07-14,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,119767.42,292,30,3,301
2023-07-14,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,78838.72,198,20,2,206
2023-07-14,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,48746.31,120,13,1,127
2023-07-14,Paid_Social,LinkedIn,Profound intangible policy,04-02,5088.82,13,1,0,14
2023-07-14,Paid_Social,LinkedIn,Centralized modular throughput,05-02,34810.29,85,9,1,89
2023-07-14,Paid_Social,LinkedIn,Automated uniform software,06-02,2662.69,7,1,0,7
2023-07-14,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,48966.81,127,13,1,133
2023-07-14,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,47690.21,114,12,1,121
2023-07-21,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,163312.65,398,42,4,425
2023-07-21,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,107661.8,259,27,3,276
2023-07-21,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,68562.77,165,17,2,172
2023-07-21,Paid_Social,LinkedIn,Profound intangible policy,04-02,7010.12,18,2,0,19
2023-07-21,Paid_Social,LinkedIn,Centralized modular throughput,05-02,47453.04,118,12,1,124
2023-07-21,Paid_Social,LinkedIn,Automated uniform software,06-02,3672.9,9,1,0,9
2023-07-21,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,66874.72,165,17,2,176
2023-07-21,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,65615.89,163,17,2,174
2023-07-28,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,144072.13,347,36,4,366
2023-07-28,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,95222.49,233,25,2,244
2023-07-28,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,59684.21,155,16,2,165
2023-07-28,Paid_Social,LinkedIn,Profound intangible policy,04-02,6193.43,16,2,0,17
2023-07-28,Paid_Social,LinkedIn,Centralized modular throughput,05-02,43410.27,104,11,1,109
2023-07-28,Paid_Social,LinkedIn,Automated uniform software,06-02,3170.9,8,1,0,9
2023-07-28,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,60502.1,149,16,2,155
2023-07-28,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,58766.81,139,15,1,146
2023-08-04,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,135149.34,317,33,3,336
2023-08-04,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,90991.18,226,23,2,235
2023-08-04,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,55724.78,137,14,1,147
2023-08-04,Paid_Social,LinkedIn,Profound intangible policy,04-02,5925.69,14,1,0,15
2023-08-04,Paid_Social,LinkedIn,Centralized modular throughput,05-02,40654.02,105,11,1,109
2023-08-04,Paid_Social,LinkedIn,Automated uniform software,06-02,2994.78,7,1,0,8
2023-08-04,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,56112.36,138,14,1,143
2023-08-04,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,55522.28,138,15,1,145
2023-08-11,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,147153.11,383,40,4,395
2023-08-11,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,97675.53,244,26,3,255
2023-08-11,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,61086.39,151,16,2,158
2023-08-11,Paid_Social,LinkedIn,Profound intangible policy,04-02,6301.68,15,2,0,16
2023-08-11,Paid_Social,LinkedIn,Centralized modular throughput,05-02,43145.47,105,11,1,112
2023-08-11,Paid_Social,LinkedIn,Automated uniform software,06-02,3321.7,8,1,0,8
2023-08-11,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,60567.05,146,16,2,150
2023-08-11,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,60187.23,153,16,1,163
2023-08-18,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,123555.82,305,32,3,316
2023-08-18,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,80141.76,205,22,2,218
2023-08-18,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,51704.23,128,13,1,133
2023-08-18,Paid_Social,LinkedIn,Profound intangible policy,04-02,5293.72,13,1,0,13
2023-08-18,Paid_Social,LinkedIn,Centralized modular throughput,05-02,35842.97,87,9,1,92
2023-08-18,Paid_Social,LinkedIn,Automated uniform software,06-02,2776.18,7,1,0,7
2023-08-18,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,50560.49,121,13,1,125
2023-08-18,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,50030.52,129,13,1,135
2023-08-25,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-02,85475.82,205,22,2,214
2023-08-25,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-02,55866.23,142,15,1,149
2023-08-25,Paid_Social,LinkedIn,Integrated dedicated contingency,03-02,35888.59,91,10,1,96
2023-08-25,Paid_Social,LinkedIn,Profound intangible policy,04-02,3747.0,10,1,0,10
2023-08-25,Paid_Social,LinkedIn,Centralized modular throughput,05-02,25421.19,62,7,1,65
2023-08-25,Paid_Social,LinkedIn,Automated uniform software,06-02,1884.68,5,1,0,5
2023-08-25,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-02,35587.69,91,10,1,94
2023-08-25,Paid_Social,LinkedIn,Networked value-added time-frame,08-02,34454.59,85,9,1,88
2023-09-01,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,121183.68,309,32,3,329
2023-09-01,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,80990.23,197,21,2,205
2023-09-01,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,50645.19,126,13,1,131
2023-09-01,Paid_Social,LinkedIn,Profound intangible policy,04-03,5153.21,13,1,0,13
2023-09-01,Paid_Social,LinkedIn,Centralized modular throughput,05-03,35553.26,90,9,1,94
2023-09-01,Paid_Social,LinkedIn,Automated uniform software,06-03,2715.75,7,1,0,7
2023-09-01,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,49207.5,120,13,1,128
2023-09-01,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,48662.87,117,12,1,123
2023-09-08,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,139552.44,338,35,3,354
2023-09-08,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,91638.69,224,23,2,239
2023-09-08,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,57532.56,137,14,1,143
2023-09-08,Paid_Social,LinkedIn,Profound intangible policy,04-03,5950.32,15,2,0,15
2023-09-08,Paid_Social,LinkedIn,Centralized modular throughput,05-03,40233.49,102,11,1,107
2023-09-08,Paid_Social,LinkedIn,Automated uniform software,06-03,3137.5,8,1,0,8
2023-09-08,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,58064.48,153,16,2,158
2023-09-08,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,55812.28,142,15,1,151
2023-09-15,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,130244.03,333,35,3,346
2023-09-15,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,86311.98,227,24,2,236
2023-09-15,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,52835.54,128,14,1,133
2023-09-15,Paid_Social,LinkedIn,Profound intangible policy,04-03,5552.56,14,1,0,15
2023-09-15,Paid_Social,LinkedIn,Centralized modular throughput,05-03,36978.92,94,10,1,98
2023-09-15,Paid_Social,LinkedIn,Automated uniform software,06-03,2838.39,7,1,0,8
2023-09-15,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,52220.2,128,14,1,137
2023-09-15,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,50882.39,125,13,1,129
2023-09-22,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,103011.92,259,27,3,274
2023-09-22,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,68804.74,163,17,2,172
2023-09-22,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,43243.93,108,11,1,116
2023-09-22,Paid_Social,LinkedIn,Profound intangible policy,04-03,4443.11,11,1,0,12
2023-09-22,Paid_Social,LinkedIn,Centralized modular throughput,05-03,30817.53,75,8,1,77
2023-09-22,Paid_Social,LinkedIn,Automated uniform software,06-03,2357.85,6,1,0,6
2023-09-22,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,43280.98,105,11,1,109
2023-09-22,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,42603.42,107,11,1,111
2023-09-29,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,223532.33,567,60,6,598
2023-09-29,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,151617.67,371,39,4,386
2023-09-29,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,94422.74,241,25,2,257
2023-09-29,Paid_Social,LinkedIn,Profound intangible policy,04-03,9648.32,24,3,0,25
2023-09-29,Paid_Social,LinkedIn,Centralized modular throughput,05-03,67509.63,166,17,2,174
2023-09-29,Paid_Social,LinkedIn,Automated uniform software,06-03,5121.62,12,1,0,13
2023-09-29,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,93302.19,238,25,2,251
2023-09-29,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,92747.34,228,24,2,244
2023-10-06,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,95420.43,234,25,2,250
2023-10-06,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,62702.02,154,16,2,165
2023-10-06,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,38952.79,96,10,1,102
2023-10-06,Paid_Social,LinkedIn,Profound intangible policy,04-03,4085.92,10,1,0,11
2023-10-06,Paid_Social,LinkedIn,Centralized modular throughput,05-03,27296.33,69,7,1,73
2023-10-06,Paid_Social,LinkedIn,Automated uniform software,06-03,2126.97,5,1,0,6
2023-10-06,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,38765.32,94,10,1,100
2023-10-06,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,37888.93,92,10,1,98
2023-10-13,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,142661.3,351,36,3,362
2023-10-13,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,93704.47,227,24,2,239
2023-10-13,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,58631.25,145,15,2,152
2023-10-13,Paid_Social,LinkedIn,Profound intangible policy,04-03,6144.57,15,2,0,16
2023-10-13,Paid_Social,LinkedIn,Centralized modular throughput,05-03,42070.31,103,11,1,107
2023-10-13,Paid_Social,LinkedIn,Automated uniform software,06-03,3246.4,8,1,0,8
2023-10-13,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,59202.03,150,16,2,157
2023-10-13,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,58472.93,137,14,1,143
2023-10-20,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,145503.9,354,37,4,367
2023-10-20,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,92727.41,231,25,2,239
2023-10-20,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,58950.44,147,16,1,153
2023-10-20,Paid_Social,LinkedIn,Profound intangible policy,04-03,6013.34,15,2,0,15
2023-10-20,Paid_Social,LinkedIn,Centralized modular throughput,05-03,41268.14,102,11,1,105
2023-10-20,Paid_Social,LinkedIn,Automated uniform software,06-03,3122.79,8,1,0,9
2023-10-20,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,58107.41,143,15,1,149
2023-10-20,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,58391.95,143,15,1,151
2023-10-27,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,122129.57,308,32,3,321
2023-10-27,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,80542.3,196,21,2,207
2023-10-27,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,50843.49,128,13,1,135
2023-10-27,Paid_Social,LinkedIn,Profound intangible policy,04-03,5303.17,13,1,0,14
2023-10-27,Paid_Social,LinkedIn,Centralized modular throughput,05-03,35937.44,90,9,1,93
2023-10-27,Paid_Social,LinkedIn,Automated uniform software,06-03,2768.25,7,1,0,7
2023-10-27,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,49375.72,121,13,1,126
2023-10-27,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,49358.17,115,12,1,122
2023-11-03,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,137343.71,339,35,3,355
2023-11-03,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,91867.91,222,23,2,229
2023-11-03,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,56708.83,140,15,1,144
2023-11-03,Paid_Social,LinkedIn,Profound intangible policy,04-03,5850.13,14,2,0,15
2023-11-03,Paid_Social,LinkedIn,Centralized modular throughput,05-03,39853.03,98,10,1,103
2023-11-03,Paid_Social,LinkedIn,Automated uniform software,06-03,3065.55,7,1,0,8
2023-11-03,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,56111.63,145,15,1,155
2023-11-03,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,54989.22,138,14,1,146
2023-11-10,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,129333.79,321,33,3,342
2023-11-10,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,88066.01,221,23,2,231
2023-11-10,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,53111.94,134,14,1,139
2023-11-10,Paid_Social,LinkedIn,Profound intangible policy,04-03,5658.41,14,1,0,15
2023-11-10,Paid_Social,LinkedIn,Centralized modular throughput,05-03,37741.94,96,10,1,100
2023-11-10,Paid_Social,LinkedIn,Automated uniform software,06-03,2906.96,7,1,0,7
2023-11-10,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,53432.81,131,14,1,136
2023-11-10,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,52506.79,130,14,1,137
2023-11-17,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,105083.25,255,27,3,264
2023-11-17,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,70171.2,175,18,2,181
2023-11-17,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,43902.08,105,11,1,109
2023-11-17,Paid_Social,LinkedIn,Profound intangible policy,04-03,4526.62,11,1,0,11
2023-11-17,Paid_Social,LinkedIn,Centralized modular throughput,05-03,31212.97,81,8,1,84
2023-11-17,Paid_Social,LinkedIn,Automated uniform software,06-03,2335.11,6,1,0,6
2023-11-17,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,42242.52,106,11,1,110
2023-11-17,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,42063.43,102,11,1,107
2023-11-24,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-03,134039.54,326,34,3,339
2023-11-24,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-03,86279.99,207,22,2,220
2023-11-24,Paid_Social,LinkedIn,Integrated dedicated contingency,03-03,55288.95,140,15,1,147
2023-11-24,Paid_Social,LinkedIn,Profound intangible policy,04-03,5578.94,14,1,0,15
2023-11-24,Paid_Social,LinkedIn,Centralized modular throughput,05-03,38819.57,95,10,1,98
2023-11-24,Paid_Social,LinkedIn,Automated uniform software,06-03,2981.39,7,1,0,8
2023-11-24,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-03,55008.9,135,14,1,141
2023-11-24,Paid_Social,LinkedIn,Networked value-added time-frame,08-03,52632.29,131,14,1,139
2023-12-01,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,149672.06,372,39,4,390
2023-12-01,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,101149.41,252,27,3,260
2023-12-01,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,62955.45,160,17,2,167
2023-12-01,Paid_Social,LinkedIn,Profound intangible policy,04-04,6459.4,16,2,0,17
2023-12-01,Paid_Social,LinkedIn,Centralized modular throughput,05-04,44095.37,108,12,1,113
2023-12-01,Paid_Social,LinkedIn,Automated uniform software,06-04,3305.4,8,1,0,8
2023-12-01,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,60092.28,148,15,1,158
2023-12-01,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,60090.09,140,15,1,149
2023-12-08,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,189168.11,484,51,5,503
2023-12-08,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,122902.05,313,33,3,335
2023-12-08,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,75915.05,187,20,2,197
2023-12-08,Paid_Social,LinkedIn,Profound intangible policy,04-04,7824.51,19,2,0,20
2023-12-08,Paid_Social,LinkedIn,Centralized modular throughput,05-04,53996.9,134,14,1,138
2023-12-08,Paid_Social,LinkedIn,Automated uniform software,06-04,4093.1,10,1,0,10
2023-12-08,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,74149.96,185,19,2,196
2023-12-08,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,73761.63,182,19,2,189
2023-12-15,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,174969.98,443,46,4,460
2023-12-15,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,114753.39,280,30,3,289
2023-12-15,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,73515.08,179,19,2,185
2023-12-15,Paid_Social,LinkedIn,Profound intangible policy,04-04,7375.63,19,2,0,20
2023-12-15,Paid_Social,LinkedIn,Centralized modular throughput,05-04,51838.57,127,13,1,132
2023-12-15,Paid_Social,LinkedIn,Automated uniform software,06-04,3954.76,10,1,0,10
2023-12-15,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,72903.55,183,19,2,189
2023-12-15,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,71401.45,181,19,2,188
2023-12-22,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,110905.69,278,29,3,295
2023-12-22,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,72567.02,184,19,2,195
2023-12-22,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,45433.3,111,12,1,118
2023-12-22,Paid_Social,LinkedIn,Profound intangible policy,04-04,4643.12,11,1,0,12
2023-12-22,Paid_Social,LinkedIn,Centralized modular throughput,05-04,31822.53,76,8,1,81
2023-12-22,Paid_Social,LinkedIn,Automated uniform software,06-04,2461.25,6,1,0,7
2023-12-22,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,45059.28,114,12,1,119
2023-12-22,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,44542.41,117,12,1,121
2023-12-29,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,106165.62,271,28,3,285
2023-12-29,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,69743.84,175,18,2,185
2023-12-29,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,43955.35,110,11,1,114
2023-12-29,Paid_Social,LinkedIn,Profound intangible policy,04-04,4636.72,12,1,0,12
2023-12-29,Paid_Social,LinkedIn,Centralized modular throughput,05-04,31780.78,77,8,1,80
2023-12-29,Paid_Social,LinkedIn,Automated uniform software,06-04,2347.23,6,1,0,6
2023-12-29,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,43445.73,110,12,1,116
2023-12-29,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,42818.05,105,11,1,108
2024-01-05,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,126705.3,327,34,3,344
2024-01-05,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,84057.67,204,21,2,213
2024-01-05,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,51508.17,125,13,1,131
2024-01-05,Paid_Social,LinkedIn,Profound intangible policy,04-04,5282.15,13,1,0,14
2024-01-05,Paid_Social,LinkedIn,Centralized modular throughput,05-04,37213.68,93,10,1,97
2024-01-05,Paid_Social,LinkedIn,Automated uniform software,06-04,2815.25,7,1,0,7
2024-01-05,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,51252.25,124,13,1,131
2024-01-05,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,50196.03,121,13,1,129
2024-01-12,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,184278.14,473,48,5,496
2024-01-12,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,120417.63,307,32,3,317
2024-01-12,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,75948.74,191,20,2,200
2024-01-12,Paid_Social,LinkedIn,Profound intangible policy,04-04,7714.67,18,2,0,19
2024-01-12,Paid_Social,LinkedIn,Centralized modular throughput,05-04,53237.93,129,14,1,134
2024-01-12,Paid_Social,LinkedIn,Automated uniform software,06-04,4020.85,10,1,0,10
2024-01-12,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,73729.41,183,19,2,196
2024-01-12,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,75623.61,193,20,2,202
2024-01-19,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,177079.99,435,46,4,451
2024-01-19,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,117271.79,285,30,3,303
2024-01-19,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,73554.72,181,19,2,186
2024-01-19,Paid_Social,LinkedIn,Profound intangible policy,04-04,7517.19,19,2,0,20
2024-01-19,Paid_Social,LinkedIn,Centralized modular throughput,05-04,52700.85,124,13,1,133
2024-01-19,Paid_Social,LinkedIn,Automated uniform software,06-04,4007.15,9,1,0,10
2024-01-19,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,71850.23,178,19,2,187
2024-01-19,Paid_Social,LinkedIn,Networked value-added time-frame,08-04,72629.44,180,19,2,188
2024-01-26,Paid_Social,LinkedIn,Business-focused zero tolerance architecture,01-04,117055.15,287,30,3,302
2024-01-26,Paid_Social,LinkedIn,Persistent 24/7 attitude,02-04,75786.89,193,20,2,202
2024-01-26,Paid_Social,LinkedIn,Integrated dedicated contingency,03-04,47426.7,119,13,1,126
2024-01-26,Paid_Social,LinkedIn,Profound intangible policy,04-04,4865.94,12,1,0,12
2024-01-26,Paid_Social,LinkedIn,Centralized modular throughput,05-04,33735.02,82,9,1,86
2024-01-26,Paid_Social,LinkedIn,Automated uniform software,06-04,2539.39,6,1,0,6
2024-01-26,Paid_Social,LinkedIn,Cross-platform static hierarchy,07-04,47125.81,116,12,1,121
